anime_id,name,genre,type,episodes,rating,members,popularity_tier,episode_bucket,is_highly_rated,genre_list
22511,Kobutori,"Comedy, Demons",Movie,1.0,5.38,125,Niche,Single,0,"['Comedy', 'Demons']"
34503,Kochinpa! Dainiki,Comedy,TV,24.0,3.4,75,Niche,Standard,0,['Comedy']
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy, Police",Special,1.0,7.0,108,Niche,Single,0,"['Comedy', 'Police']"
33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,"Comedy, Police",Special,1.0,6.96,117,Niche,Single,0,"['Comedy', 'Police']"
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,"Comedy, Police",Special,2.0,7.0,135,Niche,Short,0,"['Comedy', 'Police']"
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,"Comedy, Police",Special,2.0,6.64,105,Niche,Short,0,"['Comedy', 'Police']"
33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,"Comedy, Police",Special,1.0,7.29,62,Niche,Single,0,"['Comedy', 'Police']"
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy, Police",Special,1.0,7.05,101,Niche,Single,0,"['Comedy', 'Police']"
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,"Comedy, Police",Special,1.0,6.95,104,Niche,Single,0,"['Comedy', 'Police']"
33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,"Comedy, Police",Special,2.0,7.2,100,Niche,Short,0,"['Comedy', 'Police']"
33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,"Comedy, Police, Shounen, Slice of Life",Special,1.0,7.77,268,Niche,Single,0,"['Comedy', 'Police', 'Shounen', 'Slice of Life']"
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,"Comedy, Police",Special,2.0,7.18,116,Niche,Short,0,"['Comedy', 'Police']"
30235,Kochira Tamago Outou Negaimasu,"Comedy, School",OVA,1.0,4.5,51,Niche,Single,0,"['Comedy', 'School']"
32430,Kodanuki Ponpo,"Kids, Music",Music,1.0,4.86,62,Niche,Single,0,"['Kids', 'Music']"
26091,Koe wo Kikasete,"Drama, Kids",OVA,1.0,8.33,47,Niche,Single,1,"['Drama', 'Kids']"
26345,Kogitsune no Okurimono,"Drama, Fantasy, Kids",OVA,1.0,6.5,52,Niche,Single,0,"['Drama', 'Fantasy', 'Kids']"
28569,Kogitsune no Shouboutai,"Drama, Fantasy, Kids",OVA,1.0,6.67,38,Niche,Single,0,"['Drama', 'Fantasy', 'Kids']"
6261,Koguma no Misha,"Adventure, Comedy, Drama, Kids",TV,26.0,6.42,153,Niche,Standard,0,"['Adventure', 'Comedy', 'Drama', 'Kids']"
24489,Koha Ginjiro,"Action, Drama, School, Shounen",OVA,3.0,5.6,74,Niche,Short,0,"['Action', 'Drama', 'School', 'Shounen']"
24775,Koishite!! Namashi-chan,"Kids, Slice of Life",TV,,6.14,112,Niche,Unknown,0,"['Kids', 'Slice of Life']"
31587,Kojin Toshi,Dementia,Movie,1.0,3.79,130,Niche,Single,0,['Dementia']
30968,Kokoro no Catchball,"Kids, Sports",OVA,1.0,7.33,34,Niche,Single,0,"['Kids', 'Sports']"
28047,Kokoro no Chikara,"Adventure, Historical, Romance",Movie,1.0,4.49,148,Niche,Single,0,"['Adventure', 'Historical', 'Romance']"
26293,Kokoro no Hanataba,Kids,OVA,1.0,7.5,46,Niche,Single,0,['Kids']
26109,Kokoro no Koukyougaku,"Drama, Kids",OVA,1.0,6.33,52,Niche,Single,0,"['Drama', 'Kids']"
26117,Kokoroya,"Kids, Psychological, Sci-Fi",OVA,1.0,8.0,66,Niche,Single,1,"['Kids', 'Psychological', 'Sci-Fi']"
32759,Kokuen,"Drama, Music",Music,1.0,4.52,76,Niche,Single,0,"['Drama', 'Music']"
23829,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",TV,24.0,5.17,76,Niche,Standard,0,"['Comedy', 'Parody', 'Sci-Fi', 'Space']"
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,TV,10.0,5.47,75,Niche,Short,0,['Music']
16263,Konchuu Tsurezuregusa,"Kids, Slice of Life",OVA,1.0,5.8,83,Niche,Single,0,"['Kids', 'Slice of Life']"
30129,Konna Ko Iru kana,Kids,TV,,4.0,38,Niche,Unknown,0,['Kids']
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,"Comedy, Fantasy",Movie,1.0,5.5,176,Niche,Single,0,"['Comedy', 'Fantasy']"
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),"Comedy, Fantasy",TV,12.0,5.53,236,Niche,Short,0,"['Comedy', 'Fantasy']"
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Comedy, Fantasy",ONA,11.0,4.78,91,Niche,Short,0,"['Comedy', 'Fantasy']"
30212,Kono Mayonnaise wa Yuru Sugiru,Dementia,Movie,1.0,4.25,79,Niche,Single,0,['Dementia']
15227,Kono Sekai no Katasumi ni,"Drama, Historical",Movie,1.0,8.14,8028,Niche,Single,1,"['Drama', 'Historical']"
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,"Historical, Slice of Life",OVA,1.0,5.63,289,Niche,Single,0,"['Historical', 'Slice of Life']"
26095,Kono Sora no Shita de,"Drama, Kids",OVA,1.0,6.33,54,Niche,Single,0,"['Drama', 'Kids']"
10335,Konpeki no Kantai: Sourai Kaihatsu Monogatari,"Historical, Military",Special,1.0,6.45,164,Niche,Single,0,"['Historical', 'Military']"
17599,Konpora Kid,"Comedy, Kids, Sci-Fi",TV,26.0,5.75,72,Niche,Standard,0,"['Comedy', 'Kids', 'Sci-Fi']"
25921,Koori no Kuni no Misuke,"Adventure, Kids",Movie,1.0,6.0,86,Niche,Single,0,"['Adventure', 'Kids']"
18081,Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi,"Fantasy, Kids",OVA,1.0,5.65,99,Niche,Single,0,"['Fantasy', 'Kids']"
10564,Korogashi Ryouta,"Action, Comedy, Seinen",OVA,3.0,5.9,96,Niche,Short,0,"['Action', 'Comedy', 'Seinen']"
29745,Korokoro Animal,Kids,TV,60.0,6.0,43,Niche,Very Long,0,['Kids']
29759,Korokoro Animal 2,Kids,TV,51.0,4.67,45,Niche,Long,0,['Kids']
23733,Kosys! Kochira Keihime Tetsudou: Kouhou System-ka,"Comedy, Slice of Life",ONA,2.0,4.6,189,Niche,Short,0,"['Comedy', 'Slice of Life']"
33854,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,"Comedy, Slice of Life",ONA,1.0,5.4,48,Niche,Single,0,"['Comedy', 'Slice of Life']"
7189,Kotatsu Neko,Comedy,TV,26.0,5.07,291,Niche,Standard,0,['Comedy']
8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52.0,6.18,102,Niche,Long,0,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']"
33123,Koto Nakare Hero Gingerman,Comedy,TV,12.0,3.8,39,Niche,Short,0,['Comedy']
31239,Kotori Samba,"Comedy, Music",TV,240.0,6.75,74,Niche,Very Long,0,"['Comedy', 'Music']"
33226,Kotowaza Gundam-san,"Comedy, Mecha, Parody",ONA,17.0,6.13,200,Niche,Standard,0,"['Comedy', 'Mecha', 'Parody']"
20117,Kotowaza House,"Comedy, Slice of Life",TV,773.0,5.63,110,Niche,Very Long,0,"['Comedy', 'Slice of Life']"
2173,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,"Adventure, Fantasy",Movie,1.0,5.94,181,Niche,Single,0,"['Adventure', 'Fantasy']"
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",Movie,1.0,5.47,109,Niche,Single,0,"['Adventure', 'Fantasy']"
24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",OVA,2.0,5.64,83,Niche,Short,0,"['Comedy', 'School', 'Seinen', 'Sports']"
6571,Koume-chan ga Iku!,"Comedy, Romance, Slice of Life",TV,12.0,5.9,375,Niche,Short,0,"['Comedy', 'Romance', 'Slice of Life']"
23097,Kousagi Monogatari,"Comedy, Kids",Movie,1.0,6.2,67,Niche,Single,0,"['Comedy', 'Kids']"
17563,Koutetsu no Vendetta Episode 0,"Action, Mecha, Military, Sci-Fi",ONA,1.0,6.09,257,Niche,Single,0,"['Action', 'Mecha', 'Military', 'Sci-Fi']"
32626,Kozaru no Buranko,Kids,Movie,1.0,4.95,60,Niche,Single,0,['Kids']
33528,Kubbe Kort Animasjon,Fantasy,ONA,24.0,5.64,44,Niche,Standard,0,['Fantasy']
33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1.0,4.62,55,Niche,Single,0,"['Fantasy', 'Music']"
24797,Kubire 3 Sisters,Comedy,Special,7.0,3.0,57,Niche,Short,0,['Comedy']
19687,Kuiba II: Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1.0,7.0,166,Niche,Single,0,"['Action', 'Adventure', 'Fantasy', 'Kids']"
19781,Kuiba III: Zhanshen Jueqi,"Action, Adventure, Fantasy, Kids",Movie,1.0,6.82,176,Niche,Single,0,"['Action', 'Adventure', 'Fantasy', 'Kids']"
28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1.0,4.33,181,Niche,Single,0,"['Action', 'Demons', 'Historical', 'Supernatural']"
30176,Kujira,Adventure,Movie,1.0,5.74,77,Niche,Single,0,['Adventure']
5886,Kujira no Josephina,"Adventure, Fantasy",TV,23.0,6.53,158,Niche,Standard,0,"['Adventure', 'Fantasy']"
9339,Kuma no Gakkou: Jackie to Katie,"Comedy, Kids",Movie,1.0,6.33,158,Niche,Single,0,"['Comedy', 'Kids']"
28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",OVA,1.0,6.33,53,Niche,Single,0,"['Drama', 'Kids']"
11197,Kuma no Puutarou,Comedy,TV,30.0,6.3,79,Niche,Long,0,['Comedy']
23699,Kumo ni Noru,"Action, Seinen",OVA,2.0,5.18,118,Niche,Short,0,"['Action', 'Seinen']"
28053,Kumo no Ito,Fantasy,Movie,1.0,5.8,158,Niche,Single,0,['Fantasy']
26279,Kumo no Ito (OVA),Fantasy,OVA,1.0,6.36,67,Niche,Single,0,['Fantasy']
29718,Kumo no Ito (Special),Drama,Special,1.0,6.6,58,Niche,Single,0,['Drama']
31007,Kumori Nochi Hare,"Drama, Kids",OVA,1.0,6.33,36,Niche,Single,0,"['Drama', 'Kids']"
34201,Kuni-chan no Ikka Ranran,"Drama, Slice of Life",Movie,1.0,7.5,24,Niche,Single,0,"['Drama', 'Slice of Life']"
17669,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",TV,46.0,6.88,95,Niche,Long,0,"['Comedy', 'School', 'Sports']"
5809,Kupu~!! Mamegoma!,Kids,TV,51.0,6.44,380,Niche,Long,0,['Kids']
30395,Kuripuri*Kuripura,Comedy,Movie,1.0,3.2,104,Niche,Single,0,['Comedy']
31873,Kuro,"Kids, Music",Music,1.0,5.28,74,Niche,Single,0,"['Kids', 'Music']"
19135,Kuroi Ame ni Utarete,"Drama, Historical",Movie,1.0,6.25,156,Niche,Single,0,"['Drama', 'Historical']"
29603,Kurokan,Sports,ONA,,6.64,120,Niche,Unknown,0,['Sports']
26043,Kurumiwari Ningyou (2014),"Drama, Fantasy, Romance",Movie,1.0,7.0,136,Niche,Single,0,"['Drama', 'Fantasy', 'Romance']"
17749,Kuruneko: Kurunekobin,"Comedy, Slice of Life",Special,4.0,6.71,162,Niche,Short,0,"['Comedy', 'Slice of Life']"
17753,Kuruneko: Nyaalock Holmes no Bouken,"Comedy, Slice of Life",Special,4.0,6.7,183,Niche,Short,0,"['Comedy', 'Slice of Life']"
33348,Kushimitama Samurai,"Action, Adventure, Drama, Historical, Samurai",Special,1.0,5.67,69,Niche,Single,0,"['Action', 'Adventure', 'Drama', 'Historical', 'Samurai']"
22465,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",TV,48.0,6.03,339,Niche,Long,0,"['Fantasy', 'Kids', 'School', 'Slice of Life']"
33115,Kutsuya to Kobito,"Fantasy, Kids",Movie,1.0,5.06,47,Niche,Single,0,"['Fantasy', 'Kids']"
18773,Kuwagata Tsumami,Comedy,ONA,84.0,6.5,68,Niche,Very Long,0,['Comedy']
28109,Kuzuryuugawa to Shounen,"Drama, Historical",OVA,1.0,7.75,61,Niche,Single,0,"['Drama', 'Historical']"
19325,Kwaegeol Longman Narongi,"Adventure, Kids",TV,52.0,7.43,65,Niche,Long,0,"['Adventure', 'Kids']"
17439,Kyojin no Hoshi (Movie),"Drama, Sports",Movie,1.0,6.13,109,Niche,Single,0,"['Drama', 'Sports']"
17441,Kyojin no Hoshi: Chizome no Kesshousen,"Drama, Sports",Movie,1.0,6.25,100,Niche,Single,0,"['Drama', 'Sports']"
17445,Kyojin no Hoshi: Dai League Ball,"Drama, Sports",Movie,1.0,5.86,101,Niche,Single,0,"['Drama', 'Sports']"
17443,Kyojin no Hoshi: Ike Ike Hyuuma,"Drama, Sports",Movie,1.0,6.57,100,Niche,Single,0,"['Drama', 'Sports']"
17447,Kyojin no Hoshi: Shukumei no Taiketsu,"Drama, Sports",Movie,1.0,4.75,87,Niche,Single,0,"['Drama', 'Sports']"
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",OVA,1.0,6.88,69,Niche,Single,0,"['Drama', 'Fantasy', 'Kids']"
20603,Kyoufu no Kyou-chan,"Comedy, Parody",TV,7.0,4.58,66,Niche,Short,0,"['Comedy', 'Parody']"
17615,Kyoufu Shinbun,"Horror, Shounen",OVA,2.0,5.38,163,Niche,Short,0,"['Horror', 'Shounen']"
31539,Kyoufu! Zombie Neko,Comedy,TV,,5.71,911,Niche,Unknown,0,['Comedy']
28067,Kyouryoku Boukuusen,"Action, Historical, Military",Movie,1.0,3.57,104,Niche,Single,0,"['Action', 'Historical', 'Military']"
29493,Kyouryou Pikora,"Adventure, Kids",Special,1.0,3.93,47,Niche,Single,0,"['Adventure', 'Kids']"
7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",TV,60.0,6.5,138,Niche,Very Long,0,"['Adventure', 'Fantasy', 'Historical', 'Sci-Fi']"
27847,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy, Kids, Supernatural",OVA,1.0,6.5,45,Niche,Single,0,"['Fantasy', 'Kids', 'Supernatural']"
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),"Demons, Fantasy",Movie,1.0,7.0,114,Niche,Single,0,"['Demons', 'Fantasy']"
27393,Kyuumei Senshi Nanosaver,"Adventure, Shounen",TV,28.0,5.75,62,Niche,Long,0,"['Adventure', 'Shounen']"
30066,L/R: Licensed by Royal Special,"Action, Adventure, Mystery, Police",Special,1.0,6.36,140,Niche,Single,0,"['Action', 'Adventure', 'Mystery', 'Police']"
6206,La Vilaine LuLu,Comedy,Special,13.0,4.5,108,Niche,Standard,0,['Comedy']
9947,Lan Mao,"Adventure, Comedy",TV,,6.04,177,Niche,Unknown,0,"['Adventure', 'Comedy']"
30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",Movie,1.0,5.94,58,Niche,Single,0,"['Comedy', 'Seinen']"
30096,Lao Fu Zi Shui Hu Chuan,"Comedy, Historical, Seinen",Movie,1.0,6.71,65,Niche,Single,0,"['Comedy', 'Historical', 'Seinen']"
30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",Movie,1.0,6.15,60,Niche,Single,0,"['Comedy', 'Seinen']"
31673,Larva 2nd Season,Comedy,TV,34.0,7.05,92,Niche,Long,0,['Comedy']
31674,Larva 3rd Season,Comedy,TV,26.0,7.09,60,Niche,Standard,0,['Comedy']
29712,Learn to Love,Dementia,Movie,1.0,5.5,89,Niche,Single,0,['Dementia']
23597,Legend of Basara: Shinbashi Theater,Comedy,Special,1.0,6.31,163,Niche,Single,0,['Comedy']
30343,Legend of the Moles: The Frozen Horror,"Adventure, Fantasy, Kids",Movie,1.0,6.0,45,Niche,Single,0,"['Adventure', 'Fantasy', 'Kids']"
30349,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",Movie,1.0,7.2,44,Niche,Single,0,"['Adventure', 'Fantasy', 'Kids']"
6065,Lemon Angel YJ-ban,"Romance, School",OVA,2.0,5.71,217,Niche,Short,0,"['Romance', 'School']"
29003,Lena lena,Slice of Life,TV,13.0,5.33,69,Niche,Standard,0,['Slice of Life']
31054,"Letchu, Getchu, Saru Getchu",Comedy,TV,76.0,5.05,104,Niche,Very Long,0,['Comedy']
32310,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,Special,1.0,3.52,54,Niche,Single,0,['Comedy']
22421,Licca-chan to Mahou no Kuni,"Fantasy, Kids",ONA,7.0,4.38,72,Niche,Short,0,"['Fantasy', 'Kids']"
33782,Life!,"Comedy, Slice of Life",TV,,5.25,91,Niche,Unknown,0,"['Comedy', 'Slice of Life']"
16820,Lightning Atom,"Action, Kids, Super Power",Movie,1.0,5.11,62,Niche,Single,0,"['Action', 'Kids', 'Super Power']"
32784,Lina Poe Poe,Music,Music,1.0,3.93,69,Niche,Single,0,['Music']
18155,Linetown,Comedy,TV,50.0,6.18,369,Niche,Long,0,['Comedy']
13177,Little Charo,Slice of Life,TV,50.0,6.57,131,Niche,Long,0,['Slice of Life']
13179,Little Charo 2,Slice of Life,TV,50.0,6.3,103,Niche,Long,0,['Slice of Life']
13465,Little Charo: Touhoku-hen,Kids,TV,12.0,6.25,102,Niche,Short,0,['Kids']
25027,"Little Polar Bear: Shirokuma-kun, Doko e?","Adventure, Fantasy, Kids",Movie,1.0,6.56,107,Niche,Single,0,"['Adventure', 'Fantasy', 'Kids']"
25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",OVA,1.0,5.78,109,Niche,Single,0,"['Adventure', 'Fantasy', 'Kids']"
28097,Little Twins,"Adventure, Kids",OVA,3.0,6.0,62,Niche,Short,0,"['Adventure', 'Kids']"
28099,Little Twins: Bokura no Natsu ga Tondeiku,"Adventure, Kids",Movie,1.0,6.71,61,Niche,Single,0,"['Adventure', 'Kids']"
29421,Liv & Bell,"Adventure, Kids",Special,3.0,6.5,42,Niche,Short,0,"['Adventure', 'Kids']"
17102,Lolling Seutajeu,"Kids, Sports",TV,26.0,5.6,84,Niche,Standard,0,"['Kids', 'Sports']"
17104,Lolling Seutajeu (Movie),"Kids, Sports",Movie,1.0,6.0,63,Niche,Single,0,"['Kids', 'Sports']"
32823,Long Zai Na Li,"Adventure, Comedy",Movie,1.0,7.5,40,Niche,Single,0,"['Adventure', 'Comedy']"
31493,Lord of Vermillion III Special Anime Movie,"Action, Adventure, Fantasy",Special,1.0,5.39,112,Niche,Single,0,"['Action', 'Adventure', 'Fantasy']"
32844,Love Will Find the Way Back Home,Music,Music,1.0,4.89,72,Niche,Single,0,['Music']
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,TV,22.0,5.58,293,Niche,Standard,0,['Slice of Life']
23899,Lovely Movie: Itoshi no Muco Specials,Slice of Life,Special,3.0,4.67,166,Niche,Short,0,['Slice of Life']
31205,Lulin Da Maoxian,"Adventure, Fantasy",Movie,1.0,6.5,46,Niche,Single,0,"['Adventure', 'Fantasy']"
33443,Luo Xiao Hei Zhan Ji,"Comedy, Supernatural",ONA,,7.4,73,Niche,Unknown,0,"['Comedy', 'Supernatural']"
31984,Lupin Shanshei Pilot,"Comedy, Parody",Special,1.0,5.5,171,Niche,Single,0,"['Comedy', 'Parody']"
33755,Ma Shen,"Drama, Game",ONA,,6.0,306,Niche,Unknown,0,"['Drama', 'Game']"
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,Movie,1.0,5.88,110,Niche,Single,0,['Historical']
30057,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",TV,13.0,4.2,44,Niche,Standard,0,"['Adventure', 'Comedy', 'Fantasy']"
27965,Maboroshi Mabo-chan,"Adventure, Fantasy, Kids",TV,24.0,6.0,52,Niche,Standard,0,"['Adventure', 'Fantasy', 'Kids']"
4905,Mach Girl,"Cars, Comedy",TV,26.0,5.47,222,Niche,Standard,0,"['Cars', 'Comedy']"
19971,Machi Ichiban no Kechinbou,"Drama, Historical, Music, Supernatural",Special,1.0,5.61,117,Niche,Single,0,"['Drama', 'Historical', 'Music', 'Supernatural']"
16131,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",TV,31.0,6.22,239,Niche,Long,0,"['Action', 'Mecha', 'Sci-Fi']"
6577,"Machine Robo: Leina, The Legend of Wolf Blade","Action, Martial Arts, Mecha, Super Power",OVA,3.0,6.25,248,Niche,Short,0,"['Action', 'Martial Arts', 'Mecha', 'Super Power']"
30673,Made in Japan,Comedy,Movie,1.0,4.43,46,Niche,Single,0,['Comedy']
30873,Madou King Granzort: Nonstop Rabi,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",Special,1.0,6.71,69,Niche,Single,0,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Mecha', 'Sci-Fi', 'Shounen']"
3828,Maegami Tarou,Adventure,Special,1.0,6.08,105,Niche,Single,0,['Adventure']
31463,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom","Drama, Slice of Life",Movie,1.0,5.5,67,Niche,Single,0,"['Drama', 'Slice of Life']"
15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",TV,33.0,5.3,140,Niche,Long,0,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
33907,Magical Music Train,Music,Music,1.0,3.53,61,Niche,Single,0,['Music']
28559,Magical Puuta no Hi Asobi wa Abunai yo,"Drama, Kids, Magic",OVA,1.0,6.2,41,Niche,Single,0,"['Drama', 'Kids', 'Magic']"
15407,Magical Suite Prism Nana,Magic,OVA,7.0,7.93,6797,Niche,Short,0,['Magic']
22827,Magical★Taruruuto-kun Movie,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1.0,6.0,77,Niche,Single,0,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'School']"
22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1.0,6.6,91,Niche,Single,0,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'School']"
22979,Magical★Taruruuto-kun: Sukisuki Takoyaki!,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1.0,6.5,86,Niche,Single,0,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'School']"
5151,Mahjong Hishouden: Naki no Ryuu,"Action, Drama, Game, Seinen",OVA,3.0,6.39,344,Niche,Short,0,"['Action', 'Drama', 'Game', 'Seinen']"
23129,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,"Magic, Music, Shoujo",Music,1.0,5.49,147,Niche,Single,0,"['Magic', 'Music', 'Shoujo']"
30298,Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,"Magic, Shoujo",Special,3.0,6.0,95,Niche,Short,0,"['Magic', 'Shoujo']"
33358,Mahou no Star Magical Emi: Finale! Finale!,"Comedy, Magic, Shoujo",OVA,1.0,6.0,107,Niche,Single,0,"['Comedy', 'Magic', 'Shoujo']"
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,"Fantasy, Magic, Shoujo",Special,1.0,5.05,97,Niche,Single,0,"['Fantasy', 'Magic', 'Shoujo']"
32259,Mahou no Tenshi Creamy Mami: Perfect Memory,"Parody, Shoujo, Slice of Life",OVA,1.0,5.0,95,Niche,Single,0,"['Parody', 'Shoujo', 'Slice of Life']"
22239,Mahou no Yousei Persia Pilot,Magic,Special,1.0,5.09,151,Niche,Single,0,['Magic']
8495,Mahoutsukai Haley no Speed Story,"Fantasy, Kids, Magic",Movie,1.0,6.06,256,Niche,Single,0,"['Fantasy', 'Kids', 'Magic']"
33183,Mahoutsukai Precure! Movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",Movie,1.0,7.71,514,Niche,Single,0,"['Action', 'Fantasy', 'Magic', 'School', 'Shoujo', 'Slice of Life']"
20499,Maji,"Drama, Shounen",OVA,3.0,6.17,109,Niche,Short,0,"['Drama', 'Shounen']"
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1.0,3.79,111,Niche,Single,0,"['Action', 'Comedy']"
8889,Majo Demo Steady,"Comedy, Ecchi, Magic, Romance",OVA,1.0,5.45,177,Niche,Single,0,"['Comedy', 'Ecchi', 'Magic', 'Romance']"
9818,Mak Dau BoloYao WongZi,Comedy,Movie,1.0,7.18,102,Niche,Single,0,['Comedy']
30051,Mak Dau Dang Dang Ban wo Xin,Comedy,Movie,1.0,6.11,56,Niche,Single,0,['Comedy']
9817,Mak Dau Goo Si,Comedy,Movie,1.0,7.02,136,Niche,Single,0,['Comedy']
30052,Mak Dau wo He wo Mama,Comedy,Movie,1.0,6.25,56,Niche,Single,0,['Comedy']
9819,Mak Dau Xiang Dang Dang,Comedy,Movie,1.0,6.81,103,Niche,Single,0,['Comedy']
28577,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,"Drama, Historical, Kids",OVA,1.0,8.0,37,Niche,Single,1,"['Drama', 'Historical', 'Kids']"
31008,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",OVA,1.0,6.0,35,Niche,Single,0,"['Drama', 'Kids']"
25073,Makiba no Shoujo Katori Specials,"Adventure, Drama, Historical, Slice of Life",Special,2.0,6.5,85,Niche,Short,0,"['Adventure', 'Drama', 'Historical', 'Slice of Life']"
20229,Makkuro na Obentou,"Drama, Historical",Movie,1.0,7.67,103,Niche,Single,0,"['Drama', 'Historical']"
32224,Mako-chan no Koutsuu Anzen,"Drama, Kids",Movie,1.0,3.77,39,Niche,Single,0,"['Drama', 'Kids']"
8372,Makoto-chan,Comedy,Movie,1.0,5.41,160,Niche,Single,0,['Comedy']
28989,Maku,Dementia,Movie,1.0,6.18,86,Niche,Single,0,['Dementia']
29782,Malay Oki Kaisen,"Historical, Military",Movie,1.0,4.21,85,Niche,Single,0,"['Historical', 'Military']"
30906,Malta no Bouken,"Kids, Slice of Life",TV,12.0,5.33,34,Niche,Short,0,"['Kids', 'Slice of Life']"
26087,Mama Ohanashi Kikasete,"Fantasy, Kids",TV,15.0,7.4,59,Niche,Standard,0,"['Fantasy', 'Kids']"
33551,Mameshi-Pamyu-Pamyu,"Comedy, Parody",Special,9.0,5.26,110,Niche,Short,0,"['Comedy', 'Parody']"
33552,Mameshiba Bangai-hen,"Comedy, Music",Special,4.0,5.62,117,Niche,Short,0,"['Comedy', 'Music']"
33542,Mameshiba Gakuen,"Comedy, School",Special,,5.13,146,Niche,Unknown,0,"['Comedy', 'School']"
